surface,code,modifier,wrvu,location
index_specs,24577,,5.86,General Orthopedic Surgery[65]
index_specs,24650,,2.25,General Orthopedic Surgery[66]
index_specs,24666,,9.61,General Orthopedic Surgery[67]
index_specs,25020,,5.91,General Orthopedic Surgery[68]
index_specs,25023,,13.48,General Orthopedic Surgery[69]
index_specs,25310,,8.78,General Orthopedic Surgery[70]
index_specs,25526,,12.82,General Orthopedic Surgery[71]
index_specs,25574,,8.58,General Orthopedic Surgery[72]
index_specs,25575,,11.98,General Orthopedic Surgery[73]
index_specs,25630,,2.95,General Orthopedic Surgery[74]
index_specs,25635,,4.49,General Orthopedic Surgery[75]
index_specs,25645,,7.23,General Orthopedic Surgery[76]
index_specs,26010,,1.55,General Orthopedic Surgery[77]
index_specs,26011,,2.18,General Orthopedic Surgery[78]
index_specs,26020,,6.67,General Orthopedic Surgery[79]
index_specs,26025,,4.95,General Orthopedic Surgery[80]
index_specs,26030,,6.09,General Orthopedic Surgery[81]
index_specs,26034,,6.46,General Orthopedic Surgery[82]
index_specs,26035,,11.09,General Orthopedic Surgery[83]
index_specs,26037,,7.38,General Orthopedic Surgery[84]
index_specs,26040,,3.37,General Orthopedic Surgery[85]
index_specs,26045,,5.59,General Orthopedic Surgery[86]
index_specs,26060,,2.84,General Orthopedic Surgery[87]
index_specs,26070,,3.71,General Orthopedic Surgery[88]
index_specs,26075,,3.81,General Orthopedic Surgery[89]
index_specs,26080,,4.36,General Orthopedic Surgery[90]
index_specs,26100,,3.7,General Orthopedic Surgery[91]
index_specs,26105,,3.73,General Orthopedic Surgery[92]
index_specs,26110,,3.56,General Orthopedic Surgery[93]
index_specs,26121,,7.54,General Orthopedic Surgery[94]
index_specs,26130,,5.45,General Orthopedic Surgery[95]
index_specs,26135,,6.95,General Orthopedic Surgery[96]
index_specs,26140,,6.18,General Orthopedic Surgery[97]
index_specs,26145,,6.33,General Orthopedic Surgery[98]
index_specs,26170,,4.79,General Orthopedic Surgery[99]
index_specs,26180,,5.22,General Orthopedic Surgery[100]
index_specs,26185,,6.36,General Orthopedic Surgery[101]
index_specs,26200,,5.51,General Orthopedic Surgery[102]
index_specs,26205,,7.73,General Orthopedic Surgery[103]
index_specs,26210,,5.19,General Orthopedic Surgery[104]
index_specs,26215,,7.09,General Orthopedic Surgery[105]
index_specs,26230,,6.31,General Orthopedic Surgery[106]
index_specs,26235,,6.17,General Orthopedic Surgery[107]
index_specs,26236,,5.32,General Orthopedic Surgery[108]
index_specs,26250,,14.83,General Orthopedic Surgery[109]
index_specs,26260,,10.88,General Orthopedic Surgery[110]
index_specs,26262,,8.08,General Orthopedic Surgery[111]
index_specs,26320,,4.0,General Orthopedic Surgery[112]
index_specs,26341,,0.89,General Orthopedic Surgery[113]
index_specs,26350,,6.05,General Orthopedic Surgery[114]
index_specs,26352,,7.67,General Orthopedic Surgery[115]
index_specs,26357,,10.73,General Orthopedic Surgery[116]
index_specs,26358,,12.29,General Orthopedic Surgery[117]
index_specs,26370,,7.1,General Orthopedic Surgery[118]
index_specs,26372,,8.78,General Orthopedic Surgery[119]
index_specs,26373,,8.2,General Orthopedic Surgery[120]
index_specs,26390,,9.19,General Orthopedic Surgery[121]
index_specs,26392,,10.24,General Orthopedic Surgery[122]
index_specs,26410,,4.65,General Orthopedic Surgery[123]
index_specs,26412,,6.32,General Orthopedic Surgery[124]
index_specs,26415,,8.3,General Orthopedic Surgery[125]
index_specs,26416,,9.32,General Orthopedic Surgery[126]
index_specs,26418,,4.36,General Orthopedic Surgery[127]
index_specs,26420,,6.77,General Orthopedic Surgery[128]
index_specs,26426,,6.16,General Orthopedic Surgery[129]
index_specs,26428,,7.22,General Orthopedic Surgery[130]
index_specs,26432,,4.06,General Orthopedic Surgery[131]
index_specs,26433,,4.58,General Orthopedic Surgery[132]
index_specs,26434,,6.1,General Orthopedic Surgery[133]
index_specs,26437,,5.84,General Orthopedic Surgery[134]
index_specs,26440,,5.03,General Orthopedic Surgery[135]
index_specs,26442,,9.51,General Orthopedic Surgery[136]
index_specs,26445,,4.34,General Orthopedic Surgery[137]
index_specs,26449,,8.38,General Orthopedic Surgery[138]
index_specs,26450,,3.7,General Orthopedic Surgery[139]
index_specs,26455,,3.67,General Orthopedic Surgery[140]
index_specs,26460,,3.49,General Orthopedic Surgery[141]
index_specs,26471,,5.75,General Orthopedic Surgery[142]
index_specs,26474,,5.35,General Orthopedic Surgery[143]
index_specs,26476,,5.22,General Orthopedic Surgery[144]
index_specs,26477,,5.19,General Orthopedic Surgery[145]
index_specs,26478,,5.82,General Orthopedic Surgery[146]
index_specs,26479,,5.76,General Orthopedic Surgery[147]
index_specs,26480,,8.78,General Orthopedic Surgery[148]
index_specs,27120,,18.77,General Orthopedic Surgery[149]
index_specs,27132,,25.05,General Orthopedic Surgery[150]
index_specs,27134,,29.52,General Orthopedic Surgery[151]
index_specs,27137,,22.13,General Orthopedic Surgery[152]
index_specs,27138,,23.11,General Orthopedic Surgery[153]
index_specs,27197,,1.49,General Orthopedic Surgery[154]
index_specs,27198,,4.63,General Orthopedic Surgery[155]
index_specs,27200,,1.87,General Orthopedic Surgery[156]
index_specs,27202,,7.13,General Orthopedic Surgery[157]
index_specs,27216,,15.34,General Orthopedic Surgery[158]
index_specs,27218,,20.41,General Orthopedic Surgery[159]
index_specs,27220,,5.36,General Orthopedic Surgery[160]
index_specs,27222,,13.76,General Orthopedic Surgery[161]
index_specs,27227,,24.77,General Orthopedic Surgery[162]
index_specs,27228,,28.6,General Orthopedic Surgery[163]
index_specs,27230,,5.66,General Orthopedic Surgery[164]
index_specs,27232,,11.43,General Orthopedic Surgery[165]
index_specs,27238,,5.61,General Orthopedic Surgery[166]
index_specs,27240,,13.46,General Orthopedic Surgery[167]
index_specs,27246,,4.71,General Orthopedic Surgery[168]
index_specs,27248,,10.51,General Orthopedic Surgery[169]
index_specs,27253,,13.24,General Orthopedic Surgery[170]
index_specs,27254,,18.47,General Orthopedic Surgery[171]
index_specs,27256,,4.17,General Orthopedic Surgery[172]
index_specs,27257,,5.25,General Orthopedic Surgery[173]
index_specs,27259,,22.68,General Orthopedic Surgery[174]
index_specs,27267,,5.36,General Orthopedic Surgery[175]
index_specs,27268,,6.94,General Orthopedic Surgery[176]
index_specs,27269,,18.42,General Orthopedic Surgery[177]
index_specs,27280,,19.5,General Orthopedic Surgery[178]
index_specs,27282,,11.55,General Orthopedic Surgery[179]
index_specs,27284,,24.43,General Orthopedic Surgery[180]
index_specs,27286,,24.54,General Orthopedic Surgery[181]
index_specs,27310,,9.75,General Orthopedic Surgery[182]
index_specs,27330,,4.98,General Orthopedic Surgery[183]
index_specs,27331,,5.87,General Orthopedic Surgery[184]
index_specs,27332,,8.25,General Orthopedic Surgery[185]
index_specs,27333,,7.36,General Orthopedic Surgery[186]
index_specs,27334,,8.96,General Orthopedic Surgery[187]
index_specs,27335,,10.29,General Orthopedic Surgery[188]
index_specs,27340,,4.21,General Orthopedic Surgery[189]
index_specs,27350,,8.44,General Orthopedic Surgery[190]
index_specs,27356,,9.84,General Orthopedic Surgery[191]
index_specs,27357,,10.88,General Orthopedic Surgery[192]
index_specs,27358,,4.61,General Orthopedic Surgery[193]
index_specs,27380,,7.26,General Orthopedic Surgery[194]
index_specs,27381,,10.49,General Orthopedic Surgery[195]
index_specs,27385,,6.76,General Orthopedic Surgery[196]
index_specs,27386,,10.85,General Orthopedic Surgery[197]
index_specs,27390,,5.39,General Orthopedic Surgery[198]
index_specs,27391,,7.3,General Orthopedic Surgery[199]
index_specs,27392,,9.39,General Orthopedic Surgery[200]
index_specs,27395,,11.93,General Orthopedic Surgery[201]
index_specs,27396,,7.95,General Orthopedic Surgery[202]
index_specs,27397,,12.34,General Orthopedic Surgery[203]
index_specs,27400,,9.1,General Orthopedic Surgery[204]
index_specs,27403,,8.4,General Orthopedic Surgery[205]
index_specs,27405,,8.85,General Orthopedic Surgery[206]
index_specs,27407,,10.58,General Orthopedic Surgery[207]
index_specs,27409,,13.37,General Orthopedic Surgery[208]
index_specs,27412,,24.12,General Orthopedic Surgery[209]
index_specs,27415,,19.5,General Orthopedic Surgery[210]
index_specs,27416,,13.81,General Orthopedic Surgery[211]
index_specs,27420,,10.0,General Orthopedic Surgery[212]
index_specs,27422,,9.95,General Orthopedic Surgery[213]
index_specs,27424,,9.98,General Orthopedic Surgery[214]
index_specs,27425,,5.26,General Orthopedic Surgery[215]
index_specs,27427,,9.55,General Orthopedic Surgery[216]
index_specs,27428,,15.19,General Orthopedic Surgery[217]
index_specs,27429,,17.1,General Orthopedic Surgery[218]
index_specs,27430,,9.91,General Orthopedic Surgery[219]
index_specs,27435,,10.61,General Orthopedic Surgery[220]
index_specs,27437,,8.71,General Orthopedic Surgery[221]
index_specs,27438,,11.59,General Orthopedic Surgery[222]
index_specs,27440,,10.81,General Orthopedic Surgery[223]
index_specs,27441,,11.25,General Orthopedic Surgery[224]
index_specs,27442,,12.06,General Orthopedic Surgery[225]
index_specs,27443,,11.12,General Orthopedic Surgery[226]
index_specs,27446,,16.7,General Orthopedic Surgery[227]
index_specs,27448,,11.31,General Orthopedic Surgery[228]
index_specs,27450,,14.24,General Orthopedic Surgery[229]
index_specs,27454,,18.69,General Orthopedic Surgery[230]
index_specs,27455,,13.03,General Orthopedic Surgery[231]
index_specs,27457,,13.68,General Orthopedic Surgery[232]
index_specs,27465,,20.6,General Orthopedic Surgery[233]
index_specs,27466,,22.08,General Orthopedic Surgery[234]
index_specs,27470,,16.71,General Orthopedic Surgery[235]
index_specs,27472,,18.25,General Orthopedic Surgery[236]
index_specs,27475,,8.71,General Orthopedic Surgery[237]
index_specs,27477,,9.89,General Orthopedic Surgery[238]
index_specs,27479,,12.83,General Orthopedic Surgery[239]
index_specs,27485,,8.9,General Orthopedic Surgery[240]
index_specs,27486,,20.59,General Orthopedic Surgery[241]
index_specs,27488,,17.16,General Orthopedic Surgery[242]
index_specs,27496,,6.61,General Orthopedic Surgery[243]
index_specs,27497,,7.6,General Orthopedic Surgery[244]
index_specs,27498,,8.44,General Orthopedic Surgery[245]
index_specs,27501,,6.29,General Orthopedic Surgery[246]
index_specs,27503,,10.99,General Orthopedic Surgery[247]
index_specs,27509,,7.94,General Orthopedic Surgery[248]
index_specs,27510,,9.56,General Orthopedic Surgery[249]
index_specs,27511,,14.73,General Orthopedic Surgery[250]
index_specs,27513,,18.77,General Orthopedic Surgery[251]
index_specs,27520,,2.96,General Orthopedic Surgery[252]
index_specs,27524,,10.11,General Orthopedic Surgery[253]
index_specs,27530,,2.58,General Orthopedic Surgery[254]
index_specs,27532,,7.36,General Orthopedic Surgery[255]
index_specs,27535,,13.07,General Orthopedic Surgery[256]
index_specs,27556,,12.68,General Orthopedic Surgery[257]
index_specs,27557,,15.5,General Orthopedic Surgery[258]
index_specs,27558,,17.93,General Orthopedic Surgery[259]
index_specs,27592,,10.71,General Orthopedic Surgery[260]
index_specs,27594,,7.11,General Orthopedic Surgery[261]
index_specs,27596,,11.01,General Orthopedic Surgery[262]
index_specs,27598,,10.94,General Orthopedic Surgery[263]
index_specs,27603,,5.1,General Orthopedic Surgery[264]
index_specs,27604,,4.48,General Orthopedic Surgery[265]
index_specs,27605,,2.85,General Orthopedic Surgery[266]
index_specs,27607,,8.4,General Orthopedic Surgery[267]
index_specs,27610,,8.9,General Orthopedic Surgery[268]
index_specs,27612,,7.95,General Orthopedic Surgery[269]
index_specs,27613,,2.16,General Orthopedic Surgery[270]
index_specs,27614,,5.66,General Orthopedic Surgery[271]
index_specs,27615,,15.33,General Orthopedic Surgery[272]
index_specs,27620,,6.0,General Orthopedic Surgery[273]
index_specs,27625,,8.28,General Orthopedic Surgery[274]
index_specs,27626,,8.87,General Orthopedic Surgery[275]
index_specs,27630,,4.82,General Orthopedic Surgery[276]
index_specs,27637,,10.05,General Orthopedic Surgery[277]
index_specs,27638,,10.72,General Orthopedic Surgery[278]
index_specs,27641,,9.59,General Orthopedic Surgery[279]
index_specs,27648,,0.94,General Orthopedic Surgery[280]
index_specs,27652,,10.51,General Orthopedic Surgery[281]
index_specs,27654,,10.27,General Orthopedic Surgery[282]
index_specs,27656,,4.59,General Orthopedic Surgery[283]
index_specs,27658,,4.99,General Orthopedic Surgery[284]
index_specs,27659,,6.92,General Orthopedic Surgery[285]
index_specs,27664,,4.61,General Orthopedic Surgery[286]
index_specs,27665,,5.43,General Orthopedic Surgery[287]
index_specs,27675,,7.17,General Orthopedic Surgery[288]
index_specs,27676,,8.51,General Orthopedic Surgery[289]
index_specs,27680,,5.73,General Orthopedic Surgery[290]
index_specs,27681,,6.87,General Orthopedic Surgery[291]
index_specs,27685,,6.52,General Orthopedic Surgery[292]
index_specs,27686,,7.56,General Orthopedic Surgery[293]
index_specs,27687,,6.25,General Orthopedic Surgery[294]
index_specs,27690,,8.94,General Orthopedic Surgery[295]
index_specs,27691,,10.23,General Orthopedic Surgery[296]
index_specs,27692,,1.82,General Orthopedic Surgery[297]
index_specs,27695,,6.53,General Orthopedic Surgery[298]
index_specs,27696,,8.37,General Orthopedic Surgery[299]
index_specs,27698,,9.37,General Orthopedic Surgery[300]
index_specs,27700,,9.42,General Orthopedic Surgery[301]
index_specs,27702,,14.06,General Orthopedic Surgery[302]
index_specs,27703,,16.52,General Orthopedic Surgery[303]
index_specs,27704,,7.61,General Orthopedic Surgery[304]
index_specs,27707,,4.66,General Orthopedic Surgery[305]
index_specs,27709,,17.04,General Orthopedic Surgery[306]
index_specs,27712,,15.47,General Orthopedic Surgery[307]
index_specs,27715,,21.94,General Orthopedic Surgery[308]
index_specs,27720,,12.05,General Orthopedic Surgery[309]
index_specs,27722,,12.14,General Orthopedic Surgery[310]
index_specs,27725,,16.97,General Orthopedic Surgery[311]
index_specs,27726,,13.98,General Orthopedic Surgery[312]
index_specs,27727,,14.47,General Orthopedic Surgery[313]
index_specs,27730,,7.51,General Orthopedic Surgery[314]
index_specs,27732,,5.32,General Orthopedic Surgery[315]
index_specs,27734,,8.61,General Orthopedic Surgery[316]
index_specs,27740,,9.37,General Orthopedic Surgery[317]
index_specs,27742,,10.36,General Orthopedic Surgery[318]
index_specs,27745,,10.23,General Orthopedic Surgery[319]
index_specs,27752,,6.11,General Orthopedic Surgery[320]
index_specs,27756,,7.26,General Orthopedic Surgery[321]
index_specs,27781,,4.48,General Orthopedic Surgery[322]
index_specs,27823,,12.83,General Orthopedic Surgery[323]
index_specs,27824,,3.23,General Orthopedic Surgery[324]
index_specs,27825,,6.52,General Orthopedic Surgery[325]
index_specs,27826,,10.82,General Orthopedic Surgery[326]
index_specs,27827,,14.42,General Orthopedic Surgery[327]
index_specs,27828,,17.97,General Orthopedic Surgery[328]
index_specs,27832,,9.92,General Orthopedic Surgery[329]
index_specs,27846,,10.02,General Orthopedic Surgery[330]
index_specs,27848,,11.39,General Orthopedic Surgery[331]
index_specs,27870,,15.02,General Orthopedic Surgery[332]
index_specs,28296,,8.04,General Orthopedic Surgery[333]
index_specs,28406,,6.4,General Orthopedic Surgery[334]
index_specs,28415,,15.79,General Orthopedic Surgery[335]
index_specs,28420,,17.08,General Orthopedic Surgery[336]
index_specs,28436,,4.78,General Orthopedic Surgery[337]
index_specs,28445,,15.37,General Orthopedic Surgery[338]
index_specs,28446,,17.27,General Orthopedic Surgery[339]
index_specs,28456,,2.79,General Orthopedic Surgery[340]
index_specs,28465,,8.58,General Orthopedic Surgery[341]
index_specs,28476,,3.51,General Orthopedic Surgery[342]
index_specs,28485,,7.25,General Orthopedic Surgery[343]
index_specs,28490,,1.14,General Orthopedic Surgery[344]
index_specs,28495,,1.64,General Orthopedic Surgery[345]
index_specs,28496,,2.42,General Orthopedic Surgery[346]
index_specs,28505,,7.25,General Orthopedic Surgery[347]
index_specs,28525,,5.48,General Orthopedic Surgery[348]
index_specs,28530,,1.08,General Orthopedic Surgery[349]
index_specs,28531,,2.51,General Orthopedic Surgery[350]
index_specs,28555,,9.41,General Orthopedic Surgery[351]
index_specs,28585,,10.85,General Orthopedic Surgery[352]
index_specs,28606,,4.96,General Orthopedic Surgery[353]
index_specs,28615,,10.43,General Orthopedic Surgery[354]
index_specs,28645,,7.25,General Orthopedic Surgery[355]
index_specs,28675,,5.48,General Orthopedic Surgery[356]
index_specs,28750,,8.53,General Orthopedic Surgery[357]
index_specs,29000,,2.19,General Orthopedic Surgery[358]
index_specs,29010,,2.01,General Orthopedic Surgery[359]
index_specs,29015,,2.35,General Orthopedic Surgery[360]
index_specs,29035,,1.73,General Orthopedic Surgery[361]
index_specs,29040,,2.16,General Orthopedic Surgery[362]
index_specs,29044,,2.07,General Orthopedic Surgery[363]
index_specs,29046,,2.35,General Orthopedic Surgery[364]
index_specs,29049,,0.87,General Orthopedic Surgery[365]
index_specs,29055,,1.74,General Orthopedic Surgery[366]
index_specs,29058,,1.28,General Orthopedic Surgery[367]
index_specs,29065,,0.85,General Orthopedic Surgery[368]
index_specs,29086,,0.6,General Orthopedic Surgery[369]
index_specs,29126,,0.66,General Orthopedic Surgery[370]
index_specs,29130,,0.49,General Orthopedic Surgery[371]
index_specs,29131,,0.54,General Orthopedic Surgery[372]
index_specs,29200,,0.38,General Orthopedic Surgery[373]
index_specs,29240,,0.38,General Orthopedic Surgery[374]
index_specs,29260,,0.38,General Orthopedic Surgery[375]
index_specs,29280,,0.38,General Orthopedic Surgery[376]
index_specs,29305,,1.98,General Orthopedic Surgery[377]
index_specs,29325,,2.26,General Orthopedic Surgery[378]
index_specs,29345,,1.37,General Orthopedic Surgery[379]
index_specs,29355,,1.49,General Orthopedic Surgery[380]
index_specs,29358,,1.39,General Orthopedic Surgery[381]
index_specs,29365,,1.15,General Orthopedic Surgery[382]
index_specs,29425,,0.78,General Orthopedic Surgery[383]
index_specs,29435,,1.15,General Orthopedic Surgery[384]
index_specs,29440,,0.56,General Orthopedic Surgery[385]
index_specs,29445,,1.74,General Orthopedic Surgery[386]
index_specs,29450,,2.03,General Orthopedic Surgery[387]
index_specs,29520,,0.38,General Orthopedic Surgery[388]
index_specs,29530,,0.38,General Orthopedic Surgery[389]
index_specs,29540,,0.38,General Orthopedic Surgery[390]
index_specs,29550,,0.24,General Orthopedic Surgery[391]
index_specs,29580,,0.54,General Orthopedic Surgery[392]
index_specs,29581,,0.59,General Orthopedic Surgery[393]
index_specs,29584,,0.34,General Orthopedic Surgery[394]
index_specs,29700,,0.56,General Orthopedic Surgery[395]
index_specs,29705,,0.74,General Orthopedic Surgery[396]
index_specs,29710,,1.31,General Orthopedic Surgery[397]
index_specs,29720,,0.66,General Orthopedic Surgery[398]
index_specs,29730,,0.73,General Orthopedic Surgery[399]
index_specs,29740,,1.09,General Orthopedic Surgery[400]
index_specs,29750,,1.23,General Orthopedic Surgery[401]
index_specs,29800,,6.67,General Orthopedic Surgery[402]
index_specs,29805,,5.88,General Orthopedic Surgery[403]
index_specs,29807,,14.3,General Orthopedic Surgery[404]
index_specs,29819,,7.6,General Orthopedic Surgery[405]
index_specs,29820,,7.03,General Orthopedic Surgery[406]
index_specs,29821,,7.69,General Orthopedic Surgery[407]
index_specs,29822,,6.85,General Orthopedic Surgery[408]
index_specs,29823,,7.78,General Orthopedic Surgery[409]
index_specs,29824,,8.76,General Orthopedic Surgery[410]
index_specs,29825,,7.6,General Orthopedic Surgery[411]
index_specs,29826,,2.93,General Orthopedic Surgery[412]
index_specs,29828,,12.83,General Orthopedic Surgery[413]
index_specs,29830,,5.73,General Orthopedic Surgery[414]
index_specs,29834,,6.26,General Orthopedic Surgery[415]
index_specs,29835,,6.45,General Orthopedic Surgery[416]
index_specs,29836,,7.53,General Orthopedic Surgery[417]
index_specs,29837,,6.83,General Orthopedic Surgery[418]
index_specs,29838,,7.68,General Orthopedic Surgery[419]
index_specs,29840,,5.54,General Orthopedic Surgery[420]
index_specs,29843,,6.0,General Orthopedic Surgery[421]
index_specs,29844,,6.35,General Orthopedic Surgery[422]
