code,modifier,canonical_key,work_rvu,status_indicator,global_indicator,description,source_file,source_year
0803T,,0803T|,0.00,C,YYY,Tcat rmv&rpl2chmb ldls pm rv,PPRRVU2026_Apr_nonQPP.csv,2026
0804T,,0804T|,0.00,C,XXX,Prgrmg evl ldls pm 2chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0804T,26,0804T|26,0.00,C,XXX,Prgrmg evl ldls pm 2chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0804T,TC,0804T|TC,0.00,C,XXX,Prgrmg evl ldls pm 2chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0805T,,0805T|,0.00,C,YYY,Tcat s&ivc prstc vl impl prq,PPRRVU2026_Apr_nonQPP.csv,2026
0806T,,0806T|,0.00,C,YYY,Tcat s&ivc prstc vl impl opn,PPRRVU2026_Apr_nonQPP.csv,2026
0807T,,0807T|,0.00,C,XXX,Pulm tiss vntj alys prev ct,PPRRVU2026_Apr_nonQPP.csv,2026
0807T,26,0807T|26,0.00,C,XXX,Pulm tiss vntj alys prev ct,PPRRVU2026_Apr_nonQPP.csv,2026
0807T,TC,0807T|TC,0.00,C,XXX,Pulm tiss vntj alys prev ct,PPRRVU2026_Apr_nonQPP.csv,2026
0808T,,0808T|,0.00,C,XXX,Pulm tiss vntj alys w/ct,PPRRVU2026_Apr_nonQPP.csv,2026
0808T,26,0808T|26,0.00,C,XXX,Pulm tiss vntj alys w/ct,PPRRVU2026_Apr_nonQPP.csv,2026
0808T,TC,0808T|TC,0.00,C,XXX,Pulm tiss vntj alys w/ct,PPRRVU2026_Apr_nonQPP.csv,2026
0810T,,0810T|,0.00,C,YYY,Subrta njx rx agt w/vtrc,PPRRVU2026_Apr_nonQPP.csv,2026
0811T,,0811T|,0.00,C,XXX,Rem mlt day uroflow setup,PPRRVU2026_Apr_nonQPP.csv,2026
0812T,,0812T|,0.00,C,XXX,Rem mlt day uroflow dev sply,PPRRVU2026_Apr_nonQPP.csv,2026
0813T,,0813T|,0.00,C,YYY,Egd vol adjmt bariatric balo,PPRRVU2026_Apr_nonQPP.csv,2026
0814T,,0814T|,0.00,C,YYY,Prq njx biod osteo matrl fem,PPRRVU2026_Apr_nonQPP.csv,2026
0815T,,0815T|,0.00,C,XXX,Us rems b1 dns hips plvs/spi,PPRRVU2026_Apr_nonQPP.csv,2026
0815T,26,0815T|26,0.00,C,XXX,Us rems b1 dns hips plvs/spi,PPRRVU2026_Apr_nonQPP.csv,2026
0815T,TC,0815T|TC,0.00,C,XXX,Us rems b1 dns hips plvs/spi,PPRRVU2026_Apr_nonQPP.csv,2026
0816T,,0816T|,0.00,C,YYY,Opn insj/rplcmt ins ptn subq,PPRRVU2026_Apr_nonQPP.csv,2026
0817T,,0817T|,0.00,C,YYY,Opn insj/rplcmt ins ptn subf,PPRRVU2026_Apr_nonQPP.csv,2026
0818T,,0818T|,0.00,C,YYY,Revj/rmvl ins ptn subq,PPRRVU2026_Apr_nonQPP.csv,2026
0819T,,0819T|,0.00,C,YYY,Revj/rmvl ins ptn subf,PPRRVU2026_Apr_nonQPP.csv,2026
0820T,,0820T|,0.00,C,XXX,Mntr psychdlc med 1stphy/qhp,PPRRVU2026_Apr_nonQPP.csv,2026
0821T,,0821T|,0.00,C,ZZZ,Mntr psychdlc med 2ndphy/qhp,PPRRVU2026_Apr_nonQPP.csv,2026
0822T,,0822T|,0.00,C,ZZZ,Mntr psychdlc med cln staff,PPRRVU2026_Apr_nonQPP.csv,2026
0823T,,0823T|,0.00,C,YYY,Tcat ins 1chmbr ldls pm ra,PPRRVU2026_Apr_nonQPP.csv,2026
0824T,,0824T|,0.00,C,YYY,Tcat rmv 1chmbr ldls pm ra,PPRRVU2026_Apr_nonQPP.csv,2026
0825T,,0825T|,0.00,C,YYY,Tcat rmv&rpl1chmb ldls pm ra,PPRRVU2026_Apr_nonQPP.csv,2026
0826T,,0826T|,0.00,C,XXX,Prgrmg evl ldls pm 1chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0826T,26,0826T|26,0.00,C,XXX,Prgrmg evl ldls pm 1chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0826T,TC,0826T|TC,0.00,C,XXX,Prgrmg evl ldls pm 1chmbr ip,PPRRVU2026_Apr_nonQPP.csv,2026
0827T,,0827T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp smears,PPRRVU2026_Apr_nonQPP.csv,2026
0828T,,0828T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp smpl fl,PPRRVU2026_Apr_nonQPP.csv,2026
0829T,,0829T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp conctrj,PPRRVU2026_Apr_nonQPP.csv,2026
0830T,,0830T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp slctv,PPRRVU2026_Apr_nonQPP.csv,2026
0831T,,0831T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp c/v,PPRRVU2026_Apr_nonQPP.csv,2026
0832T,,0832T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp oth scr,PPRRVU2026_Apr_nonQPP.csv,2026
0833T,,0833T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp oth prp,PPRRVU2026_Apr_nonQPP.csv,2026
0834T,,0834T|,0.00,C,ZZZ,Dgtz gls mcrscp cytp oth xtn,PPRRVU2026_Apr_nonQPP.csv,2026
0835T,,0835T|,0.00,C,ZZZ,Dgtz gls mcrscp fna 1st ea,PPRRVU2026_Apr_nonQPP.csv,2026
0836T,,0836T|,0.00,C,ZZZ,Dgtz gls mcrscp fna ea addl,PPRRVU2026_Apr_nonQPP.csv,2026
0837T,,0837T|,0.00,C,ZZZ,Dgtz gls mcrscp fna i&r,PPRRVU2026_Apr_nonQPP.csv,2026
0838T,,0838T|,0.00,C,ZZZ,Dgtz gls mcrscp cslt sld els,PPRRVU2026_Apr_nonQPP.csv,2026
0839T,,0839T|,0.00,C,ZZZ,Dgtz gls mcrscp cslt mat prp,PPRRVU2026_Apr_nonQPP.csv,2026
0840T,,0840T|,0.00,C,ZZZ,Dgtz gls mcrscp cslt compre,PPRRVU2026_Apr_nonQPP.csv,2026
0841T,,0841T|,0.00,C,ZZZ,Dgtz gls mcrscp pth cslt 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0842T,,0842T|,0.00,C,ZZZ,Dgtz gls mcrscp pth cslt ea,PPRRVU2026_Apr_nonQPP.csv,2026
0843T,,0843T|,0.00,C,ZZZ,Dgtz gls mcrscp cslt cyt 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0844T,,0844T|,0.00,C,ZZZ,Dgtz gls mcrscp cslt cyt ea,PPRRVU2026_Apr_nonQPP.csv,2026
0845T,,0845T|,0.00,C,ZZZ,Dgtz gls mcrscp imfluor 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0846T,,0846T|,0.00,C,ZZZ,Dgtz gls mcrscp imfluor ea,PPRRVU2026_Apr_nonQPP.csv,2026
0847T,,0847T|,0.00,C,ZZZ,Dgtz gls mcrscp xm arch tiss,PPRRVU2026_Apr_nonQPP.csv,2026
0848T,,0848T|,0.00,C,ZZZ,Dgtz gls mcrscp ish 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0849T,,0849T|,0.00,C,ZZZ,Dgtz gls mcrscp ish ea adl 1,PPRRVU2026_Apr_nonQPP.csv,2026
0850T,,0850T|,0.00,C,ZZZ,Dgtz gls mcrscp ish ea mult,PPRRVU2026_Apr_nonQPP.csv,2026
0851T,,0851T|,0.00,C,ZZZ,Dgtz gls mcrscp mphmtrc 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0852T,,0852T|,0.00,C,ZZZ,Dgtz gls mcrscp mphmtrc ea 1,PPRRVU2026_Apr_nonQPP.csv,2026
0853T,,0853T|,0.00,C,ZZZ,Dgtz gls mcrscp mphmtrc ea m,PPRRVU2026_Apr_nonQPP.csv,2026
0854T,,0854T|,0.00,C,ZZZ,Dgtz gls mcrscp bld smr prph,PPRRVU2026_Apr_nonQPP.csv,2026
0855T,,0855T|,0.00,C,ZZZ,Dgtz gls mcrscp b1 marow smr,PPRRVU2026_Apr_nonQPP.csv,2026
0856T,,0856T|,0.00,C,ZZZ,Dgtz gls mcrscp electron mic,PPRRVU2026_Apr_nonQPP.csv,2026
0857T,,0857T|,0.00,C,ZZZ,Opto-acoustic img breast uni,PPRRVU2026_Apr_nonQPP.csv,2026
0857T,26,0857T|26,0.00,C,ZZZ,Opto-acoustic img breast uni,PPRRVU2026_Apr_nonQPP.csv,2026
0857T,TC,0857T|TC,0.00,C,ZZZ,Opto-acoustic img breast uni,PPRRVU2026_Apr_nonQPP.csv,2026
0858T,,0858T|,0.00,C,XXX,Ext trnscranl mag stimj meas,PPRRVU2026_Apr_nonQPP.csv,2026
0858T,26,0858T|26,0.00,C,XXX,Ext trnscranl mag stimj meas,PPRRVU2026_Apr_nonQPP.csv,2026
0858T,TC,0858T|TC,0.00,C,XXX,Ext trnscranl mag stimj meas,PPRRVU2026_Apr_nonQPP.csv,2026
0859T,,0859T|,0.00,C,ZZZ,Ncntc ifr spctrsc o/t pad ea,PPRRVU2026_Apr_nonQPP.csv,2026
0859T,26,0859T|26,0.00,C,ZZZ,Ncntc ifr spctrsc o/t pad ea,PPRRVU2026_Apr_nonQPP.csv,2026
0859T,TC,0859T|TC,0.00,C,ZZZ,Ncntc ifr spctrsc o/t pad ea,PPRRVU2026_Apr_nonQPP.csv,2026
0860T,,0860T|,0.00,N,XXX,Ncntc ifr spctrsc scr pad,PPRRVU2026_Apr_nonQPP.csv,2026
0861T,,0861T|,0.00,C,YYY,Rmvl pg wcs lv both compnt,PPRRVU2026_Apr_nonQPP.csv,2026
0862T,,0862T|,0.00,C,YYY,Rlcj pg wcs lv battery only,PPRRVU2026_Apr_nonQPP.csv,2026
0863T,,0863T|,0.00,C,YYY,Rlcj pg wcs lv trnsmtr only,PPRRVU2026_Apr_nonQPP.csv,2026
0864T,,0864T|,0.00,C,XXX,Low ntsty eswt corpus cvrnsm,PPRRVU2026_Apr_nonQPP.csv,2026
0865T,,0865T|,0.00,C,XXX,Quan mri alys brn w/o dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0865T,26,0865T|26,0.00,C,XXX,Quan mri alys brn w/o dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0865T,TC,0865T|TC,0.00,C,XXX,Quan mri alys brn w/o dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0866T,,0866T|,0.00,C,ZZZ,Quan mri alys brn w/dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0866T,26,0866T|26,0.00,C,ZZZ,Quan mri alys brn w/dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0866T,TC,0866T|TC,0.00,C,ZZZ,Quan mri alys brn w/dx mri,PPRRVU2026_Apr_nonQPP.csv,2026
0867T,,0867T|,0.00,C,YYY,Tpla b9 prst8 hyprplsa>=50ml,PPRRVU2026_Apr_nonQPP.csv,2026
0868T,,0868T|,0.00,C,XXX,Hi-res gastric ep mapping,PPRRVU2026_Apr_nonQPP.csv,2026
0868T,26,0868T|26,0.00,C,XXX,Hi-res gastric ep mapping,PPRRVU2026_Apr_nonQPP.csv,2026
0868T,TC,0868T|TC,0.00,C,XXX,Hi-res gastric ep mapping,PPRRVU2026_Apr_nonQPP.csv,2026
0869T,,0869T|,0.00,C,YYY,Njx b1 sub mtrl hw fixj aug,PPRRVU2026_Apr_nonQPP.csv,2026
0870T,,0870T|,0.00,C,000,Imp subq prtl ascts pmp sys,PPRRVU2026_Apr_nonQPP.csv,2026
0871T,,0871T|,0.00,C,000,Rplcmt subq prtl ascites pmp,PPRRVU2026_Apr_nonQPP.csv,2026
0872T,,0872T|,0.00,C,000,Rplcmt ndwllg bldr&prtl cath,PPRRVU2026_Apr_nonQPP.csv,2026
0873T,,0873T|,0.00,C,000,Revj subq prtl asct pmp sys,PPRRVU2026_Apr_nonQPP.csv,2026
0874T,,0874T|,0.00,C,000,Rmvl pertl ascites pmp sys,PPRRVU2026_Apr_nonQPP.csv,2026
0875T,,0875T|,0.00,C,XXX,Prgrm subq prtl asct pmp sys,PPRRVU2026_Apr_nonQPP.csv,2026
0876T,,0876T|,0.00,C,XXX,Duplex scan hemo fstl lmtd,PPRRVU2026_Apr_nonQPP.csv,2026
0876T,26,0876T|26,0.00,C,XXX,Duplex scan hemo fstl lmtd,PPRRVU2026_Apr_nonQPP.csv,2026
0876T,TC,0876T|TC,0.00,C,XXX,Duplex scan hemo fstl lmtd,PPRRVU2026_Apr_nonQPP.csv,2026
0877T,,0877T|,0.00,C,XXX,Augmnt alys ch ct ild w/o ct,PPRRVU2026_Apr_nonQPP.csv,2026
0878T,,0878T|,0.00,C,XXX,Augmnt alys ch ct ild w/ct,PPRRVU2026_Apr_nonQPP.csv,2026
0879T,,0879T|,0.00,C,XXX,Augmnt alys ch ct ild prep,PPRRVU2026_Apr_nonQPP.csv,2026
0880T,,0880T|,0.00,C,XXX,Augmnt alys ch ct ild i&r,PPRRVU2026_Apr_nonQPP.csv,2026
0881T,,0881T|,0.00,C,YYY,Cryotherapy oral cavity,PPRRVU2026_Apr_nonQPP.csv,2026
0882T,,0882T|,0.00,C,ZZZ,Intraop ther estim pn ue 1st,PPRRVU2026_Apr_nonQPP.csv,2026
0883T,,0883T|,0.00,C,ZZZ,Intraop ther estim pn ue ea,PPRRVU2026_Apr_nonQPP.csv,2026
0884T,,0884T|,0.00,C,000,Esphgsc flx 1st tndsc dilat,PPRRVU2026_Apr_nonQPP.csv,2026
0885T,,0885T|,0.00,C,000,Colsc flx 1st tndsc dilat,PPRRVU2026_Apr_nonQPP.csv,2026
0886T,,0886T|,0.00,C,000,Sgmdsc flx 1st tndsc dilat,PPRRVU2026_Apr_nonQPP.csv,2026
0887T,,0887T|,0.00,C,ZZZ,End-tidal ctrl inhaled anes,PPRRVU2026_Apr_nonQPP.csv,2026
0888T,,0888T|,0.00,C,YYY,Histotripsy mal renal tissue,PPRRVU2026_Apr_nonQPP.csv,2026
0889T,,0889T|,0.00,C,000,Prsnlz trgt dvl arhfcmrigtbs,PPRRVU2026_Apr_nonQPP.csv,2026
0890T,,0890T|,0.00,C,000,Arhfcmrigtbs 1st tx day,PPRRVU2026_Apr_nonQPP.csv,2026
0891T,,0891T|,0.00,C,000,Arhfcmrigtbs sbsq tx day,PPRRVU2026_Apr_nonQPP.csv,2026
0892T,,0892T|,0.00,C,000,Arhfcmrigtbs sbsq per tx day,PPRRVU2026_Apr_nonQPP.csv,2026
0893T,,0893T|,0.00,C,XXX,N-invas assmt bld oxygnation,PPRRVU2026_Apr_nonQPP.csv,2026
0893T,26,0893T|26,0.00,C,XXX,N-invas assmt bld oxygnation,PPRRVU2026_Apr_nonQPP.csv,2026
0893T,TC,0893T|TC,0.00,C,XXX,N-invas assmt bld oxygnation,PPRRVU2026_Apr_nonQPP.csv,2026
0894T,,0894T|,0.00,C,XXX,Cannulation liver allograft,PPRRVU2026_Apr_nonQPP.csv,2026
0895T,,0895T|,0.00,C,XXX,Connj lvr algrft prfu dev 1,PPRRVU2026_Apr_nonQPP.csv,2026
0896T,,0896T|,0.00,C,ZZZ,Connj lvr algrft prfu dev ea,PPRRVU2026_Apr_nonQPP.csv,2026
0897T,,0897T|,0.00,C,XXX,N-invas augmnt arrhyt alys,PPRRVU2026_Apr_nonQPP.csv,2026
0897T,26,0897T|26,0.00,C,XXX,N-invas augmnt arrhyt alys,PPRRVU2026_Apr_nonQPP.csv,2026
0897T,TC,0897T|TC,0.00,C,XXX,N-invas augmnt arrhyt alys,PPRRVU2026_Apr_nonQPP.csv,2026
0898T,,0898T|,0.00,C,XXX,N-invas prst8 cancer est map,PPRRVU2026_Apr_nonQPP.csv,2026
0898T,26,0898T|26,0.00,C,XXX,N-invas prst8 cancer est map,PPRRVU2026_Apr_nonQPP.csv,2026
0898T,TC,0898T|TC,0.00,C,XXX,N-invas prst8 cancer est map,PPRRVU2026_Apr_nonQPP.csv,2026
0899T,,0899T|,0.00,C,ZZZ,N-invas deter aqmbf aug cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0899T,26,0899T|26,0.00,C,ZZZ,N-invas deter aqmbf aug cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0899T,TC,0899T|TC,0.00,C,ZZZ,N-invas deter aqmbf aug cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0900T,,0900T|,0.00,C,ZZZ,N-invas est aqmbf asstv cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0900T,26,0900T|26,0.00,C,ZZZ,N-invas est aqmbf asstv cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0900T,TC,0900T|TC,0.00,C,ZZZ,N-invas est aqmbf asstv cmr,PPRRVU2026_Apr_nonQPP.csv,2026
0901T,,0901T|,0.00,C,YYY,Plmt bone marrow smplg port,PPRRVU2026_Apr_nonQPP.csv,2026
0902T,,0902T|,0.00,C,XXX,Qtc ntrvl augmnt alg aly ecg,PPRRVU2026_Apr_nonQPP.csv,2026
0903T,,0903T|,0.00,C,XXX,Ecg alg 12 lead reduced i&r,PPRRVU2026_Apr_nonQPP.csv,2026
0904T,,0904T|,0.00,C,XXX,Ecg alg 12 ld rdcd trcg only,PPRRVU2026_Apr_nonQPP.csv,2026
0905T,,0905T|,0.00,C,XXX,Ecg alg 12 ld rdcd i&r only,PPRRVU2026_Apr_nonQPP.csv,2026
0906T,,0906T|,0.00,C,XXX,Coms ther 1st appl<=50 sq cm,PPRRVU2026_Apr_nonQPP.csv,2026
0907T,,0907T|,0.00,C,ZZZ,Coms ther ea addl<=50 sq cm,PPRRVU2026_Apr_nonQPP.csv,2026
0908T,,0908T|,0.00,C,YYY,Opn imp int nstm sys vgs nrv,PPRRVU2026_Apr_nonQPP.csv,2026
0909T,,0909T|,0.00,C,YYY,Rplcmt int nstim sys vgs nrv,PPRRVU2026_Apr_nonQPP.csv,2026
0910T,,0910T|,0.00,C,YYY,Rmvl int nstim sys vagus nrv,PPRRVU2026_Apr_nonQPP.csv,2026
0911T,,0911T|,0.00,C,XXX,Elec aly nstm sys vgs nrv wo,PPRRVU2026_Apr_nonQPP.csv,2026
0912T,,0912T|,0.00,C,XXX,Elec alys nstim sys vgs smpl,PPRRVU2026_Apr_nonQPP.csv,2026
0913T,,0913T|,0.00,C,000,Prq tcat ther rx ntrac balo1,PPRRVU2026_Apr_nonQPP.csv,2026
0914T,,0914T|,0.00,C,ZZZ,Prq tcat thr rx ntrc bal sep,PPRRVU2026_Apr_nonQPP.csv,2026
0915T,,0915T|,0.00,C,XXX,Insj perm ccm-d sys pg&eltrd,PPRRVU2026_Apr_nonQPP.csv,2026
0916T,,0916T|,0.00,C,XXX,Insj perm ccm-d sys pg only,PPRRVU2026_Apr_nonQPP.csv,2026
0917T,,0917T|,0.00,C,XXX,Insj perm ccm-d sys 1 lead,PPRRVU2026_Apr_nonQPP.csv,2026
0918T,,0918T|,0.00,C,XXX,Insj perm ccm-d sys dual ld,PPRRVU2026_Apr_nonQPP.csv,2026
0919T,,0919T|,0.00,C,XXX,Rmvl perm ccm-d sys pg only,PPRRVU2026_Apr_nonQPP.csv,2026
0920T,,0920T|,0.00,C,XXX,Rmvl perm ccm-d sys 1 pac ld,PPRRVU2026_Apr_nonQPP.csv,2026
0921T,,0921T|,0.00,C,XXX,Rmvl perm ccm-d sys 1 dfb ld,PPRRVU2026_Apr_nonQPP.csv,2026
0922T,,0922T|,0.00,C,XXX,Rmvl perm ccm-d sys dual ld,PPRRVU2026_Apr_nonQPP.csv,2026
0923T,,0923T|,0.00,C,XXX,Rmvl&rplcmt perm ccm-d pg,PPRRVU2026_Apr_nonQPP.csv,2026
0924T,,0924T|,0.00,C,XXX,Rpos prv ccm-d trnsvns eltrd,PPRRVU2026_Apr_nonQPP.csv,2026
0925T,,0925T|,0.00,C,YYY,Rlcj skin pocket ccm-d pg,PPRRVU2026_Apr_nonQPP.csv,2026
0926T,,0926T|,0.00,C,XXX,Prgrmg dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0926T,26,0926T|26,0.00,C,XXX,Prgrmg dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0926T,TC,0926T|TC,0.00,C,XXX,Prgrmg dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0927T,,0927T|,0.00,C,XXX,Interrog dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0927T,26,0927T|26,0.00,C,XXX,Interrog dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0927T,TC,0927T|TC,0.00,C,XXX,Interrog dev eval ccm-d ip,PPRRVU2026_Apr_nonQPP.csv,2026
0928T,,0928T|,0.00,C,XXX,Rem interrog dev ccm-d phys,PPRRVU2026_Apr_nonQPP.csv,2026
0929T,,0929T|,0.00,C,XXX,Rem interrog dev ccm-d tech,PPRRVU2026_Apr_nonQPP.csv,2026
0930T,,0930T|,0.00,C,000,Ephys eval ccm-d ld 1st impl,PPRRVU2026_Apr_nonQPP.csv,2026
0930T,26,0930T|26,0.00,C,000,Ephys eval ccm-d ld 1st impl,PPRRVU2026_Apr_nonQPP.csv,2026
0930T,TC,0930T|TC,0.00,C,000,Ephys eval ccm-d ld 1st impl,PPRRVU2026_Apr_nonQPP.csv,2026
0931T,,0931T|,0.00,C,000,Ephys eval ccm-d ld separate,PPRRVU2026_Apr_nonQPP.csv,2026
0931T,26,0931T|26,0.00,C,000,Ephys eval ccm-d ld separate,PPRRVU2026_Apr_nonQPP.csv,2026
0931T,TC,0931T|TC,0.00,C,000,Ephys eval ccm-d ld separate,PPRRVU2026_Apr_nonQPP.csv,2026
0932T,,0932T|,0.00,C,XXX,N-invs det hrt fail aug echo,PPRRVU2026_Apr_nonQPP.csv,2026
0932T,26,0932T|26,0.00,C,XXX,N-invs det hrt fail aug echo,PPRRVU2026_Apr_nonQPP.csv,2026
0932T,TC,0932T|TC,0.00,C,XXX,N-invs det hrt fail aug echo,PPRRVU2026_Apr_nonQPP.csv,2026
0933T,,0933T|,0.00,C,YYY,Tcat impl wrls l atr prs snr,PPRRVU2026_Apr_nonQPP.csv,2026
0934T,,0934T|,0.00,C,XXX,Rem mntr wrls l atr prs snr,PPRRVU2026_Apr_nonQPP.csv,2026
0935T,,0935T|,0.00,C,000,Cysto w/rnl pel symp dnrvtj,PPRRVU2026_Apr_nonQPP.csv,2026
0936T,,0936T|,0.00,C,YYY,Photobiomodulation ther rta,PPRRVU2026_Apr_nonQPP.csv,2026
0937T,,0937T|,0.00,C,XXX,Xtrnl ecg rec>15d<30d,PPRRVU2026_Apr_nonQPP.csv,2026
0938T,,0938T|,0.00,C,XXX,Xtrnl ecg rec>15d<30d rec,PPRRVU2026_Apr_nonQPP.csv,2026
0939T,,0939T|,0.00,C,XXX,Xtrnl ecg rec>15d<30d scan,PPRRVU2026_Apr_nonQPP.csv,2026
0940T,,0940T|,0.00,C,XXX,Xtrnl ecg rec>15d<30d r&i,PPRRVU2026_Apr_nonQPP.csv,2026
0941T,,0941T|,0.00,C,000,Cysto flx ins&xpns urtl scaf,PPRRVU2026_Apr_nonQPP.csv,2026
0942T,,0942T|,0.00,C,000,Cysto flx rmv&rplc urtl scaf,PPRRVU2026_Apr_nonQPP.csv,2026
0943T,,0943T|,0.00,C,000,Cysto flx rmvl urtl scaffold,PPRRVU2026_Apr_nonQPP.csv,2026
0944T,,0944T|,0.00,C,XXX,3d cntr simula trgt lvr les,PPRRVU2026_Apr_nonQPP.csv,2026
0944T,26,0944T|26,0.00,C,XXX,3d cntr simula trgt lvr les,PPRRVU2026_Apr_nonQPP.csv,2026
0944T,TC,0944T|TC,0.00,C,XXX,3d cntr simula trgt lvr les,PPRRVU2026_Apr_nonQPP.csv,2026
0945T,,0945T|,0.00,C,ZZZ,Intraop assmt abnl tum tiss,PPRRVU2026_Apr_nonQPP.csv,2026
0946T,,0946T|,0.00,C,XXX,Ortho impl mvmt alys pair ct,PPRRVU2026_Apr_nonQPP.csv,2026
0946T,26,0946T|26,0.00,C,XXX,Ortho impl mvmt alys pair ct,PPRRVU2026_Apr_nonQPP.csv,2026
0946T,TC,0946T|TC,0.00,C,XXX,Ortho impl mvmt alys pair ct,PPRRVU2026_Apr_nonQPP.csv,2026
0947T,,0947T|,0.00,C,XXX,Mrgfus strtctc bl-br disrpj,PPRRVU2026_Apr_nonQPP.csv,2026
0947T,26,0947T|26,0.00,C,XXX,Mrgfus strtctc bl-br disrpj,PPRRVU2026_Apr_nonQPP.csv,2026
0947T,TC,0947T|TC,0.00,C,XXX,Mrgfus strtctc bl-br disrpj,PPRRVU2026_Apr_nonQPP.csv,2026
0948T,,0948T|,0.00,C,XXX,Rem interrog dev ccm phys,PPRRVU2026_Apr_nonQPP.csv,2026
0949T,,0949T|,0.00,C,XXX,Rem interrog dev ccm tech,PPRRVU2026_Apr_nonQPP.csv,2026
0950T,,0950T|,0.00,C,YYY,Abltj b9 prst8 tissue hifu,PPRRVU2026_Apr_nonQPP.csv,2026
0951T,,0951T|,0.00,N,XXX,Tot impl amei 1st plmt,PPRRVU2026_Apr_nonQPP.csv,2026
0952T,,0952T|,0.00,N,XXX,Tot impl amei rev/rplc mstdc,PPRRVU2026_Apr_nonQPP.csv,2026
0953T,,0953T|,0.00,N,XXX,Tot impl amei rev/rplc w/o,PPRRVU2026_Apr_nonQPP.csv,2026
0954T,,0954T|,0.00,N,XXX,Tot impl amei rplc snd proc,PPRRVU2026_Apr_nonQPP.csv,2026
0955T,,0955T|,0.00,N,XXX,Tot impl amei removal,PPRRVU2026_Apr_nonQPP.csv,2026
0956T,,0956T|,0.00,C,YYY,Prt crn ch cr&tun elt s-sclp,PPRRVU2026_Apr_nonQPP.csv,2026
0957T,,0957T|,0.00,C,YYY,Rev s-sclp eltr ra rcvr&tlmt,PPRRVU2026_Apr_nonQPP.csv,2026
0958T,,0958T|,0.00,C,YYY,Rmv s-sclp eltr ra rcvr&tlmt,PPRRVU2026_Apr_nonQPP.csv,2026
0959T,,0959T|,0.00,C,YYY,Rmv/rplc magnet coil assem,PPRRVU2026_Apr_nonQPP.csv,2026
0960T,,0960T|,0.00,C,YYY,Rpl s-sclp eltr ra rcvr&tlmt,PPRRVU2026_Apr_nonQPP.csv,2026
0961T,,0961T|,0.00,C,ZZZ,Shortwave ifr radiation img,PPRRVU2026_Apr_nonQPP.csv,2026
0961T,26,0961T|26,0.00,C,ZZZ,Shortwave ifr radiation img,PPRRVU2026_Apr_nonQPP.csv,2026
0961T,TC,0961T|TC,0.00,C,ZZZ,Shortwave ifr radiation img,PPRRVU2026_Apr_nonQPP.csv,2026
0962T,,0962T|,0.00,C,XXX,Asstv alg alys acous&ecg rec,PPRRVU2026_Apr_nonQPP.csv,2026
0962T,26,0962T|26,0.00,C,XXX,Asstv alg alys acous&ecg rec,PPRRVU2026_Apr_nonQPP.csv,2026
0962T,TC,0962T|TC,0.00,C,XXX,Asstv alg alys acous&ecg rec,PPRRVU2026_Apr_nonQPP.csv,2026
0963T,,0963T|,0.00,C,YYY,Anosc sbmcsl njx bulking agt,PPRRVU2026_Apr_nonQPP.csv,2026
0964T,,0964T|,0.00,C,YYY,I&cust prep jaw xpnsj 1arch,PPRRVU2026_Apr_nonQPP.csv,2026
0965T,,0965T|,0.00,C,YYY,I&cst prp jw xpn dl arch non,PPRRVU2026_Apr_nonQPP.csv,2026
0966T,,0966T|,0.00,C,YYY,I&cst prp jw xpn dl arch fxd,PPRRVU2026_Apr_nonQPP.csv,2026
0967T,,0967T|,0.00,C,YYY,Tranal ins tmp clrc anst dev,PPRRVU2026_Apr_nonQPP.csv,2026
