code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
0443T,R-t spctrl alys prst8 tiss,C,0.00,0.00,0.00,ZZZ,33.4009
0444T,1st plmt drug elut oc ins,C,0.00,0.00,0.00,YYY,33.4009
0445T,Sbsqt plmt drug elut oc ins,C,0.00,0.00,0.00,YYY,33.4009
0446T,Insj impltbl glucose sensor,A,1.11,0.26,0.09,000,33.4009
0447T,Rmvl impltbl glucose sensor,A,1.31,0.30,0.08,000,33.4009
0448T,Remvl insj impltbl gluc sens,A,1.86,0.43,0.17,000,33.4009
0449T,Insj aqueous drain dev 1st,C,0.00,0.00,0.00,YYY,33.4009
0450T,Insj aqueous drain dev each,C,0.00,0.00,0.00,YYY,33.4009
0464T,Visual ep test for glaucoma,C,0.00,0.00,0.00,YYY,33.4009
0469T,Rta polarize scan oc scr bi,N,0.00,0.00,0.00,XXX,33.4009
0472T,Prgrmg io rta eltrd ra,C,0.00,0.00,0.00,XXX,33.4009
0473T,Reprgrmg io rta eltrd ra,C,0.00,0.00,0.00,XXX,33.4009
0474T,Insj aqueous drg dev io rsvr,C,0.00,0.00,0.00,XXX,33.4009
0479T,Fxjl abl lsr 1st 100 sq cm,C,0.00,0.00,0.00,000,33.4009
0480T,Fxjl abl lsr ea addl 100sqcm,C,0.00,0.00,0.00,ZZZ,33.4009
0481T,Njx autol wbc concentrate,C,0.00,0.00,0.00,000,33.4009
0483T,Tmvi percutaneous approach,C,0.00,0.00,0.00,000,33.4009
0484T,Tmvi transthoracic exposure,C,0.00,0.00,0.00,000,33.4009
0485T,Oct mid ear i&r unilateral,C,0.00,0.00,0.00,XXX,33.4009
0486T,Oct mid ear i&r bilateral,C,0.00,0.00,0.00,XXX,33.4009
0488T,Diabetes prev online/elec,C,0.00,0.00,0.00,XXX,33.4009
0489T,Regn cell tx scldr hands,C,0.00,0.00,0.00,000,33.4009
0490T,Regn cell tx scldr h mlt inj,C,0.00,0.00,0.00,000,33.4009
0494T,Prep & cannulj cdvr don lung,C,0.00,0.00,0.00,XXX,33.4009
0495T,Mntr cdvr don lng 1st 2 hrs,C,0.00,0.00,0.00,XXX,33.4009
0496T,Mntr cdvr don lng ea addl hr,C,0.00,0.00,0.00,ZZZ,33.4009
0500F,Initial prenatal care visit,M,0.00,0.00,0.00,XXX,33.4009
0501F,Prenatal flow sheet,I,0.00,0.00,0.00,XXX,33.4009
0502F,Subsequent prenatal care,I,0.00,0.00,0.00,XXX,33.4009
0503F,Postpartum care visit,I,0.00,0.00,0.00,XXX,33.4009
0505F,Hemodialysis plan docd,I,0.00,0.00,0.00,XXX,33.4009
0505T,Ev fempop artl revsc,C,0.00,0.00,0.00,YYY,33.4009
0506T,Mac pgmt opt dns meas hfp,C,0.00,0.00,0.00,XXX,33.4009
0507F,Periton dialysis plan docd,I,0.00,0.00,0.00,XXX,33.4009
0507T,Near ifr 2img mibmn glnd i&r,C,0.00,0.00,0.00,XXX,33.4009
0509F,Urine incon plan docd,M,0.00,0.00,0.00,XXX,33.4009
0509T,Pattern erg w/i&r,A,0.00,1.69,0.01,XXX,33.4009
0510T,Rmvl sinus tarsi implant,C,0.00,0.00,0.00,YYY,33.4009
0511T,Rmvl&rinsj sinus tarsi implt,C,0.00,0.00,0.00,YYY,33.4009
0512T,Esw integ wnd hlg 1st wnd,C,0.00,0.00,0.00,YYY,33.4009
0513F,Elev bp plan of care docd,M,0.00,0.00,0.00,XXX,33.4009
0513T,Esw integ wnd hlg ea addl,C,0.00,0.00,0.00,ZZZ,33.4009
0514F,Care plan hgb docd esa pt,I,0.00,0.00,0.00,XXX,33.4009
0515T,Insj wcs lv compl sys,C,0.00,0.00,0.00,YYY,33.4009
0516F,Anemia plan of care docd,I,0.00,0.00,0.00,XXX,33.4009
0516T,Insj wcs lv eltrd only,C,0.00,0.00,0.00,YYY,33.4009
0517F,Glaucoma plan of care docd,I,0.00,0.00,0.00,XXX,33.4009
0517T,Insj wcs lv both compnt pg,C,0.00,0.00,0.00,YYY,33.4009
0518F,Fall plan of care docd,M,0.00,0.00,0.00,XXX,33.4009
0518T,Rmvl pg wcs lv battery only,C,0.00,0.00,0.00,YYY,33.4009
0519F,Pland chemo docd b/4 txmnt,I,0.00,0.00,0.00,XXX,33.4009
0519T,Rmv&rplcmt pg wcs lv both,C,0.00,0.00,0.00,YYY,33.4009
0520F,Rad dos limts b/4 3d rad,M,0.00,0.00,0.00,XXX,33.4009
0520T,Rmv&rplcmt pg wcs lv battery,C,0.00,0.00,0.00,YYY,33.4009
0521F,Plan of care 4 pain docd,M,0.00,0.00,0.00,XXX,33.4009
0521T,Interrog dev eval wcs ip,C,0.00,0.00,0.00,XXX,33.4009
0522T,Prgrmg dev eval wcs ip,C,0.00,0.00,0.00,XXX,33.4009
0523T,Ntrapx c ffr w/3d funcjl map,C,0.00,0.00,0.00,ZZZ,33.4009
0524T,Ev cath dir chem abltj w/img,C,0.00,0.00,0.00,YYY,33.4009
0525F,Initial visit for episode,I,0.00,0.00,0.00,XXX,33.4009
0525T,Insj/rplcmt compl iims,C,0.00,0.00,0.00,YYY,33.4009
0526F,Subs visit for episode,M,0.00,0.00,0.00,XXX,33.4009
0526T,Insj/rplcmt iims eltrd only,C,0.00,0.00,0.00,YYY,33.4009
0527T,Insj/rplcmt iims implt mntr,C,0.00,0.00,0.00,YYY,33.4009
0528F,Rcmnd flw-up 10 yrs docd,I,0.00,0.00,0.00,XXX,33.4009
0528T,Prgrmg dev eval iims ip,C,0.00,0.00,0.00,XXX,33.4009
0529F,Intrvl 3/>yr pts clnscp docd,M,0.00,0.00,0.00,XXX,33.4009
0529T,Interrog dev eval iims ip,C,0.00,0.00,0.00,XXX,33.4009
0530T,Removal complete iims,C,0.00,0.00,0.00,YYY,33.4009
0531T,Removal iims electrode only,C,0.00,0.00,0.00,YYY,33.4009
0532T,Removal iims implt mntr only,C,0.00,0.00,0.00,YYY,33.4009
0535F,Dyspnea mngmnt plan docd,I,0.00,0.00,0.00,XXX,33.4009
0540F,Gluco mngmnt plan docd,M,0.00,0.00,0.00,XXX,33.4009
0541T,Myocardial imaging mcg,C,0.00,0.00,0.00,XXX,33.4009
0542T,Myocardial imaging mcg i&r,C,0.00,0.00,0.00,XXX,33.4009
0543T,Ta mv rpr w/artif chord tend,C,0.00,0.00,0.00,YYY,33.4009
0544T,Tcat mv annulus rcnstj,C,0.00,0.00,0.00,YYY,33.4009
0545F,Follow up care plan mdd docd,I,0.00,0.00,0.00,XXX,33.4009
0545T,Tcat tv annulus rcnstj,C,0.00,0.00,0.00,YYY,33.4009
0546T,Rf spectrsc ntraop mrgn asmt,C,0.00,0.00,0.00,YYY,33.4009
0547T,B1 matrl qual tst mcrind tib,C,0.00,0.00,0.00,XXX,33.4009
0550F,Cytopath report nongyn spcmn,I,0.00,0.00,0.00,XXX,33.4009
0551F,Cytopath report non routine,I,0.00,0.00,0.00,XXX,33.4009
0552T,Low-level laser therapy,C,0.00,0.00,0.00,YYY,33.4009
0554T,B1 str & fx rsk analysis,C,0.00,0.00,0.00,XXX,33.4009
0555F,Symptom mgmnt plan care docd,I,0.00,0.00,0.00,XXX,33.4009
0555T,B1 str&fx rsk transmis data,C,0.00,0.00,0.00,XXX,33.4009
0556F,Plan care lipid control docd,I,0.00,0.00,0.00,XXX,33.4009
0556T,B1 str & fx rsk assessment,C,0.00,0.00,0.00,XXX,33.4009
0557F,Plan caremng angnl symptdocd,I,0.00,0.00,0.00,XXX,33.4009
0557T,B1 str & fx rsk i&r,C,0.00,0.00,0.00,XXX,33.4009
0558T,Ct scan f/biomchn ct alys,C,0.00,0.00,0.00,XXX,33.4009
0559T,Antmc mdl 3d print 1st cmpnt,C,0.00,0.00,0.00,XXX,33.4009
0560T,Antmc mdl 3d print ea addl,C,0.00,0.00,0.00,ZZZ,33.4009
0561T,Antmc guide 3d print 1st gd,C,0.00,0.00,0.00,XXX,33.4009
0562T,Antmc guide 3d print ea addl,C,0.00,0.00,0.00,ZZZ,33.4009
0563T,Evac meibomian glnd heat bi,C,0.00,0.00,0.00,YYY,33.4009
0565T,Autol cell implt adps hrvg,C,0.00,0.00,0.00,YYY,33.4009
0566T,Autol cell implt adps njx,C,0.00,0.00,0.00,YYY,33.4009
0569T,Ttvr perq appr 1st prosth,C,0.00,0.00,0.00,YYY,33.4009
0570T,Ttvr perq ea addl prosth,C,0.00,0.00,0.00,ZZZ,33.4009
0571T,Insj/rplcmt icds ss eltrd,C,0.00,0.00,0.00,YYY,33.4009
0572T,Insertion ss dfb electrode,C,0.00,0.00,0.00,YYY,33.4009
0573T,Removal ss dfb electrode,C,0.00,0.00,0.00,YYY,33.4009
0574T,Repos prev ss impl dfb eltrd,C,0.00,0.00,0.00,YYY,33.4009
0575F,Hiv rna plan care docd,I,0.00,0.00,0.00,XXX,33.4009
0575T,Prgrmg dev eval icds ss ip,C,0.00,0.00,0.00,YYY,33.4009
0576T,Interrog dev eval icds ss ip,C,0.00,0.00,0.00,YYY,33.4009
0577T,Ephys eval icds ss,C,0.00,0.00,0.00,YYY,33.4009
0578T,Rem interrog dev icds phys,C,0.00,0.00,0.00,YYY,33.4009
0579T,Rem interrog dev icds tech,C,0.00,0.00,0.00,YYY,33.4009
0580F,Multidisciplinary care plan,I,0.00,0.00,0.00,XXX,33.4009
0580T,Rmvl ss impl dfb pg only,C,0.00,0.00,0.00,YYY,33.4009
0581F,Pt trnsfrd from anesth to cc,M,0.00,0.00,0.00,XXX,33.4009
0581T,Abltj mal brst tum perq crtx,C,0.00,0.00,0.00,YYY,33.4009
0582F,No trnsfr from anesth to cc,I,0.00,0.00,0.00,XXX,33.4009
0582T,Trurl abltj mal prst8 tiss,C,0.00,0.00,0.00,YYY,33.4009
0583F,Transfer care checklist used,M,0.00,0.00,0.00,XXX,33.4009
0583T,Tmpst auto tube dlvr sys,A,2.63,0.97,0.16,000,33.4009
0584F,No transfercare chklist used,I,0.00,0.00,0.00,XXX,33.4009
0584T,Perq islet cell transplant,C,0.00,0.00,0.00,YYY,33.4009
0585T,Laps islet cell transplant,C,0.00,0.00,0.00,YYY,33.4009
0586T,Open islet cell transplant,C,0.00,0.00,0.00,YYY,33.4009
0587T,Perq impltj/rplcmt isdns ptn,C,0.00,0.00,0.00,YYY,33.4009
0588T,Revision/removal isdns ptn,C,0.00,0.00,0.00,YYY,33.4009
0589T,Elec alys smpl prgrmg iins,C,0.00,0.00,0.00,YYY,33.4009
0590T,Elec alys cplx prgrmg iins,C,0.00,0.00,0.00,YYY,33.4009
0591T,Hlth&wb coaching indiv 1st,C,0.00,0.00,0.00,YYY,33.4009
0592T,Hlth&wb coaching indiv f-up,C,0.00,0.00,0.00,YYY,33.4009
0593T,Hlth&wb coaching group,C,0.00,0.00,0.00,YYY,33.4009
0594T,Osteot hum xtrnl lngth dev,C,0.00,0.00,0.00,YYY,33.4009
0596T,Temp fml iu vlv-pmp 1st insj,A,2.37,0.82,0.15,000,33.4009
0597T,Temp fml iu valve-pmp rplcmt,A,1.02,0.52,0.06,000,33.4009
0598T,R-t fluor wound img 1st site,C,0.00,0.00,0.00,YYY,33.4009
0599T,R-t fluor wound img ea addl,C,0.00,0.00,0.00,ZZZ,33.4009
0600T,Ablt ire 1+ o/t lv/prst8 prq,C,0.00,0.00,0.00,YYY,33.4009
0601T,Abltj ire 1+tumors open,C,0.00,0.00,0.00,YYY,33.4009
0602T,Transdermal gfr measurements,C,0.00,0.00,0.00,YYY,33.4009
0603T,Transdermal gfr monitoring,C,0.00,0.00,0.00,YYY,33.4009
0604T,Rem oct rta dev setup&educaj,C,0.00,0.00,0.00,YYY,33.4009
0605T,Rem oct rta techl sprt min 8,A,0.00,22.64,0.07,XXX,33.4009
0606T,Rem oct rta phys/qhp ea 30d,C,0.00,0.00,0.00,YYY,33.4009
0607T,Rem mntr pulm flu mntr setup,C,0.00,0.00,0.00,YYY,33.4009
0608T,Rem mntr pulm flu mntr alys,C,0.00,0.00,0.00,YYY,33.4009
0609T,Mrs disc pain acquisj data,C,0.00,0.00,0.00,YYY,33.4009
0610T,Mrs disc pain transmis data,C,0.00,0.00,0.00,YYY,33.4009
0611T,Mrs disc pain alg alys data,C,0.00,0.00,0.00,YYY,33.4009
0612T,Mrs discogenic pain i&r,C,0.00,0.00,0.00,YYY,33.4009
0613T,Perq tcat intratrl septl sht,C,0.00,0.00,0.00,YYY,33.4009
0614T,Rmvl&rplcmt ss impl dfb pg,C,0.00,0.00,0.00,YYY,33.4009
0615T,Auto alys binocular eye mvmt,C,0.00,0.00,0.00,YYY,33.4009
0620T,Evasc ven artlz tibl/prnl vn,C,0.00,0.00,0.00,YYY,33.4009
0621T,Trabeculostomy interno laser,C,0.00,0.00,0.00,YYY,33.4009
0622T,Trabeculostomy int lsr w/scp,C,0.00,0.00,0.00,YYY,33.4009
0627T,Perq njx algc fluor lmbr 1st,C,0.00,0.00,0.00,YYY,33.4009
0628T,Perq njx algc fluor lmbr ea,C,0.00,0.00,0.00,ZZZ,33.4009
0629T,Perq njx algc ct lmbr 1st,C,0.00,0.00,0.00,YYY,33.4009
0630T,Perq njx algc ct lmbr ea,C,0.00,0.00,0.00,ZZZ,33.4009
0632T,Perq tcat us abltj nrv p-art,C,0.00,0.00,0.00,YYY,33.4009
0633T,Ct breast w/3d uni c-,C,0.00,0.00,0.00,XXX,33.4009
0634T,Ct breast w/3d uni c+,C,0.00,0.00,0.00,XXX,33.4009
0635T,Ct breast w/3d uni c-/c+,C,0.00,0.00,0.00,XXX,33.4009
0636T,Ct breast w/3d bi c-,C,0.00,0.00,0.00,XXX,33.4009
0637T,Ct breast w/3d bi c+,C,0.00,0.00,0.00,XXX,33.4009
0638T,Ct breast w/3d bi c-/c+,C,0.00,0.00,0.00,XXX,33.4009
0639T,Wrls skn snr anisotropy meas,C,0.00,0.00,0.00,XXX,33.4009
0640T,Ncntc ifr spctrsc o/t pad 1,C,0.00,0.00,0.00,XXX,33.4009
0643T,Tcat l ventr rstrj dev implt,C,0.00,0.00,0.00,YYY,33.4009
0644T,Tcat rmvl/dblk icar mas perq,C,0.00,0.00,0.00,YYY,33.4009
0645T,Tcat impltj c sins rdctj dev,C,0.00,0.00,0.00,YYY,33.4009
0646T,Ttvi/rplcmt w/prstc vlv perq,C,0.00,0.00,0.00,YYY,33.4009
0647T,Insj gtube perq mag gastrpxy,C,0.00,0.00,0.00,YYY,33.4009
0648T,Quan mr tis wo mri 1orgn,C,0.00,0.00,0.00,XXX,33.4009
0649T,Quan mr tiss w/mri 1orgn,C,0.00,0.00,0.00,ZZZ,33.4009
0650T,Prgrmg dev eval scrms remote,C,0.00,0.00,0.00,XXX,33.4009
0651T,Mag ctrld capsule endoscopy,C,0.00,0.00,0.00,XXX,33.4009
0652T,Egd flx transnasal dx br/wa,C,0.00,0.00,0.00,YYY,33.4009
0653T,Egd flx transnasal bx 1/mlt,C,0.00,0.00,0.00,YYY,33.4009
0654T,Egd flx transnasal tube/cath,C,0.00,0.00,0.00,YYY,33.4009
0655T,Tprnl focal abltj mal prst8,C,0.00,0.00,0.00,YYY,33.4009
0656T,Ant lmbr vrt bdy teth <7 seg,C,0.00,0.00,0.00,YYY,33.4009
0657T,Ant lmbr vrt bdy teth 8+ seg,C,0.00,0.00,0.00,YYY,33.4009
0658T,Elec impd spectrsc 1+skn les,C,0.00,0.00,0.00,XXX,33.4009
0659T,Tcat intra-c nfs supersat o2,C,0.00,0.00,0.00,YYY,33.4009
0660T,Implt ant sgm io nbio rx sys,C,0.00,0.00,0.00,YYY,33.4009
0661T,Rmvl&rimpltj ant sgm implt,C,0.00,0.00,0.00,YYY,33.4009
0664T,Don hysterectomy open cdvr,N,0.00,0.00,0.00,XXX,33.4009
0665T,Don hysterectomy open liv,N,0.00,0.00,0.00,XXX,33.4009
0666T,Don hysterectomy laps liv,N,0.00,0.00,0.00,XXX,33.4009
0667T,Don hysterectomy rcp uter,N,0.00,0.00,0.00,XXX,33.4009
0668T,Bkbench prep don uter algrft,C,0.00,0.00,0.00,YYY,33.4009
0669T,Bkbench rcnstj don uter ven,C,0.00,0.00,0.00,YYY,33.4009
0670T,Bkbench rcnstj don uter artl,C,0.00,0.00,0.00,YYY,33.4009
0671T,Insj ant sgm aq drg dev 1+,C,0.00,0.00,0.00,YYY,33.4009
0672T,Ndovag cryg rf remdl tiss,C,0.00,0.00,0.00,YYY,33.4009
0673T,Abltj b9 thyr ndul perq lasr,C,0.00,0.00,0.00,YYY,33.4009
0674T,Laps insj nw/rpcmt prm isdss,C,0.00,0.00,0.00,YYY,33.4009
0675T,Laps insj nw/rpcmt isdss 1ld,C,0.00,0.00,0.00,YYY,33.4009
0676T,Laps insj nw/rpcmt isdss ea,C,0.00,0.00,0.00,ZZZ,33.4009
0677T,Laps repos lead isdss 1st ld,C,0.00,0.00,0.00,YYY,33.4009
0678T,Laps repos lead isdss ea add,C,0.00,0.00,0.00,ZZZ,33.4009
0679T,Laps rmvl lead isdss,C,0.00,0.00,0.00,YYY,33.4009
0680T,Insj/rplcmt pg only isdss,C,0.00,0.00,0.00,YYY,33.4009
0681T,Rlcj pulse gen only isdss,C,0.00,0.00,0.00,YYY,33.4009
0682T,Removal pulse gen only isdss,C,0.00,0.00,0.00,YYY,33.4009
0683T,Prgrmg dev eval isdss ip,C,0.00,0.00,0.00,XXX,33.4009
0684T,Peri-px dev eval isdss ip,C,0.00,0.00,0.00,XXX,33.4009
0685T,Interrog dev eval isdss ip,C,0.00,0.00,0.00,XXX,33.4009
0686T,Histotripsy mal hepatcel tis,C,0.00,0.00,0.00,YYY,33.4009
0687T,Tx amblyopia dev setup 1st,C,0.00,0.00,0.00,XXX,33.4009
0688T,Tx amblyopia assmt w/report,C,0.00,0.00,0.00,XXX,33.4009
0689T,Quan us tis charac w/o dx us,C,0.00,0.00,0.00,XXX,33.4009
0690T,Quan us tis charac w/dx us,C,0.00,0.00,0.00,ZZZ,33.4009
0691T,Auto alys xst ct std vrt fx,C,0.00,0.00,0.00,XXX,33.4009
0692T,Therapeutic ultrafiltration,C,0.00,0.00,0.00,YYY,33.4009
0693T,Compre ful bdy 3d mtn alys,C,0.00,0.00,0.00,XXX,33.4009
0694T,3d vol img&rcnstj brst/ax,C,0.00,0.00,0.00,XXX,33.4009
0695T,Bdy srf mpg pm/cvdfb tm impl,C,0.00,0.00,0.00,XXX,33.4009
0696T,Bdy surf mapg pm/cvdfb f/up,C,0.00,0.00,0.00,XXX,33.4009
0697T,Quan mr tis wo mri mlt orgn,C,0.00,0.00,0.00,XXX,33.4009
0698T,Quan mr tiss w/mri mlt orgn,C,0.00,0.00,0.00,ZZZ,33.4009
0699T,Njx pst chmbr eye medication,C,0.00,0.00,0.00,YYY,33.4009
0700T,Molec fluor img sus nev 1st,C,0.00,0.00,0.00,XXX,33.4009
0701T,Molec fluor img sus nev ea,C,0.00,0.00,0.00,ZZZ,33.4009
0704T,Rem tx amblyopia setup&edu,C,0.00,0.00,0.00,XXX,33.4009
0705T,Rem tx amblyopia tech sprt,C,0.00,0.00,0.00,XXX,33.4009
0706T,Rem tx amblyopia i&r phy/qhp,C,0.00,0.00,0.00,XXX,33.4009
0707T,Njx b1 sub mtrl sbchdrl dfct,C,0.00,0.00,0.00,YYY,33.4009
0708T,Id ca immntx prep & 1st njx,C,0.00,0.00,0.00,XXX,33.4009
0709T,Id ca immntx each addl njx,C,0.00,0.00,0.00,ZZZ,33.4009
0710T,N-invas artl plaq alys,C,0.00,0.00,0.00,XXX,33.4009
0711T,N-nvs artl plaq alys dat prp,C,0.00,0.00,0.00,XXX,33.4009
0712T,N-nvs artl plaq alys quan,C,0.00,0.00,0.00,XXX,33.4009
0713T,N-nvs artl plaq alys rvw i&r,C,0.00,0.00,0.00,XXX,33.4009
0714T,Tpla b9 prst8 hyprplsa<50ml,C,0.00,0.00,0.00,YYY,33.4009
0716T,Car acous wavfrm rec cad rsk,C,0.00,0.00,0.00,XXX,33.4009
0717T,Adrc ther prtl rc tear,C,0.00,0.00,0.00,YYY,33.4009
0718T,Adrc ther prtl rc tear njx,C,0.00,0.00,0.00,YYY,33.4009
0719T,Pst vrt jt rplcmt lmbr 1 sgm,C,0.00,0.00,0.00,YYY,33.4009
0721T,Quan ct tiss charac w/o ct,C,0.00,0.00,0.00,XXX,33.4009
0722T,Quan ct tiss charac w/ct,C,0.00,0.00,0.00,ZZZ,33.4009
0723T,Qmrcp w/o dx mri sm anat ses,C,0.00,0.00,0.00,XXX,33.4009
0724T,Qmrcp w/dx mri same anatomy,C,0.00,0.00,0.00,ZZZ,33.4009
0725T,Vestibular dev impltj uni,C,0.00,0.00,0.00,YYY,33.4009
0726T,Rmvl implt vstibular dev uni,C,0.00,0.00,0.00,YYY,33.4009
0727T,Rmvl&rplcmt implt vstblr dev,C,0.00,0.00,0.00,YYY,33.4009
0728T,Dx alys vstblr implt uni 1st,C,0.00,0.00,0.00,XXX,33.4009
0729T,Dx alys vstblr implt uni sbq,C,0.00,0.00,0.00,XXX,33.4009
0730T,Trabeculotomy lsr w/oct gdn,C,0.00,0.00,0.00,YYY,33.4009
0731T,Augmnt ai-based fcl phnt a/r,C,0.00,0.00,0.00,XXX,33.4009
0732T,Immntx admn electroporatn im,C,0.00,0.00,0.00,XXX,33.4009
0733T,Rem r-t mtn nrehab ther sply,C,0.00,0.00,0.00,XXX,33.4009
0734T,Rem r-t mtn nrehab tx mgmt,C,0.00,0.00,0.00,XXX,33.4009
0735T,Prep tum cav iort prim crnot,C,0.00,0.00,0.00,ZZZ,33.4009
0736T,Colonic lavage 35+l water,C,0.00,0.00,0.00,XXX,33.4009
0737T,Xenograft impltj artclr surf,C,0.00,0.00,0.00,YYY,33.4009
0738T,Tx pln mag fld abltj prst8,C,0.00,0.00,0.00,XXX,33.4009
0739T,Abltj mal prst8 mag fld ndct,C,0.00,0.00,0.00,YYY,33.4009
0740T,Rem auton alg nsln cal setup,C,0.00,0.00,0.00,XXX,33.4009
0741T,Rem auton alg nsln data coll,C,0.00,0.00,0.00,XXX,33.4009
0742T,Aqmbf spect xers/strs & rest,C,0.00,0.00,0.00,ZZZ,33.4009
0743T,B1 str & fx rsk vrt fx assmt,C,0.00,0.00,0.00,XXX,33.4009
0744T,Insj bioprostc vlv fem vn,C,0.00,0.00,0.00,YYY,33.4009
0745T,Car ablt rad arr n-invas loc,C,0.00,0.00,0.00,YYY,33.4009
0746T,Car ablt rad arr cnv loc map,C,0.00,0.00,0.00,XXX,33.4009
0747T,Car ablt rad arrhyt dlvr rad,C,0.00,0.00,0.00,XXX,33.4009
0748T,Njx stm cl prdct anl sft tis,C,0.00,0.00,0.00,YYY,33.4009
0749T,B1 str&fx rsk assmt dxr-bmd,N,0.00,0.00,0.00,XXX,33.4009
0750T,B1 str&fx rsk asmt dxrbmd1vw,N,0.00,0.00,0.00,XXX,33.4009
0751T,Dgtz gls mcrscp sld level ii,C,0.00,0.00,0.00,ZZZ,33.4009
0752T,Dgtz gls mcrscp sld lvl iii,C,0.00,0.00,0.00,ZZZ,33.4009
0753T,Dgtz gls mcrscp sld level iv,C,0.00,0.00,0.00,ZZZ,33.4009
0754T,Dgtz gls mcrscp sld level v,C,0.00,0.00,0.00,ZZZ,33.4009
0755T,Dgtz gls mcrscp sld level vi,C,0.00,0.00,0.00,ZZZ,33.4009
0756T,Dgtz gls mcrscp sld spc grpi,C,0.00,0.00,0.00,ZZZ,33.4009
0757T,Dgtz gls mcrscp sl spc grpii,C,0.00,0.00,0.00,ZZZ,33.4009
0758T,Dgtz gls mcrscp sl spc hchem,C,0.00,0.00,0.00,ZZZ,33.4009
0759T,Dgtz gls mcrscp sl sp grpiii,C,0.00,0.00,0.00,ZZZ,33.4009
0760T,Dgtz gls mcrscp sl imm 1st,C,0.00,0.00,0.00,ZZZ,33.4009
0761T,Dgtz gls mcrscp sl imm ea 1,C,0.00,0.00,0.00,ZZZ,33.4009
0762T,Dgtz gls mcrscp sl imm ea m,C,0.00,0.00,0.00,ZZZ,33.4009
0763T,Dgtz gls mcrscp mphmtrc alys,C,0.00,0.00,0.00,ZZZ,33.4009
0764T,Asstv alg ecg rsk asmt cncrt,C,0.00,0.00,0.00,ZZZ,33.4009
0765T,Asstv alg ecg rsk asmt prev,C,0.00,0.00,0.00,XXX,33.4009
0766T,Tc mag stimj pn 1st nerve,C,0.00,0.00,0.00,XXX,33.4009
0767T,Tc mag stimj pn ea addl nrv,C,0.00,0.00,0.00,ZZZ,33.4009
0770T,Vr technology assist therapy,C,0.00,0.00,0.00,ZZZ,33.4009
0771T,Vr px dissoc svc sm phy 1st,C,0.00,0.00,0.00,XXX,33.4009
0772T,Vr px dissoc svc sm phy ea,C,0.00,0.00,0.00,ZZZ,33.4009
0773T,Vr px dissoc svc oth phy 1st,C,0.00,0.00,0.00,XXX,33.4009
0774T,Vr px dissoc svc oth phy ea,C,0.00,0.00,0.00,ZZZ,33.4009
0776T,Ther indctj ntrabrn hypthrm,C,0.00,0.00,0.00,XXX,33.4009
0777T,R-t prs sensing edrl gdn sys,C,0.00,0.00,0.00,ZZZ,33.4009
0778T,Smmg cncrnt appl imu snr,C,0.00,0.00,0.00,XXX,33.4009
0779T,Gi myoelectrical actv study,C,0.00,0.00,0.00,XXX,33.4009
0780T,Instlj fecal microbiota ssp,C,0.00,0.00,0.00,000,33.4009
0781T,Brnchsc rf dstrj pulm nrv bi,C,0.00,0.00,0.00,YYY,33.4009
0782T,Brnchsc rf dstrj plm nrv uni,C,0.00,0.00,0.00,YYY,33.4009
0783T,Tc auriculr neurostimulation,C,0.00,0.00,0.00,XXX,33.4009
0784T,Ins/rplmt eltrd ra spi nstim,C,0.00,0.00,0.00,YYY,33.4009
0785T,Revj/rmvl nea spi w/nstim,C,0.00,0.00,0.00,YYY,33.4009
0786T,Insj/rplcmt prq ra sac nstim,C,0.00,0.00,0.00,YYY,33.4009
0787T,Revj/rmvl nea sac w/nstim,C,0.00,0.00,0.00,YYY,33.4009
0788T,Elec aly smp iins sp/sac nrv,C,0.00,0.00,0.00,XXX,33.4009
0789T,Elec aly cpx iins sp/sac nrv,C,0.00,0.00,0.00,XXX,33.4009
0790T,Revj rplcmt/rmvl vrt tethrg,C,0.00,0.00,0.00,YYY,33.4009
0791T,Motr cog vr gait train ea 15,C,0.00,0.00,0.00,ZZZ,33.4009
0792T,Appl slvr diamn fluoride 38%,N,0.00,0.00,0.00,XXX,33.4009
0793T,Prq tcat thrm ablt nrv p-art,C,0.00,0.00,0.00,YYY,33.4009
0794T,Pt spec alg rx-onc tx option,C,0.00,0.00,0.00,XXX,33.4009
0795T,Tcat ins 2chmbr ldls pm cmpl,C,0.00,0.00,0.00,YYY,33.4009
0796T,Tcat ins 2chmbr ldls pm ra,C,0.00,0.00,0.00,YYY,33.4009
0797T,Tcat ins 2chmbr ldls pm rv,C,0.00,0.00,0.00,YYY,33.4009
0798T,Tcat rmv 2chmbr ldls pm cmpl,C,0.00,0.00,0.00,YYY,33.4009
0799T,Tcat rmvl 2chmbr ldls pm ra,C,0.00,0.00,0.00,YYY,33.4009
0800T,Tcat rmvl 2chmbr ldls pm rv,C,0.00,0.00,0.00,YYY,33.4009
0801T,Tcat rmv&rpl 2chmbr ldls pm,C,0.00,0.00,0.00,YYY,33.4009
0802T,Tcat rmv&rpl2chmb ldls pm ra,C,0.00,0.00,0.00,YYY,33.4009
0803T,Tcat rmv&rpl2chmb ldls pm rv,C,0.00,0.00,0.00,YYY,33.4009
0804T,Prgrmg evl ldls pm 2chmbr ip,C,0.00,0.00,0.00,XXX,33.4009
0805T,Tcat s&/ivc prstc vl imp prq,C,0.00,0.00,0.00,YYY,33.4009
